RECID|PLU|BARCD|ADDID|ADDTIME|UPDID|UPDTIME
|20130307|8993137716611|TRF|05/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130309|8993137716628|TRF|05/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130339|7638900851502|TRF|22/07/2024 00:00:00|TRF|30/10/2025 00:00:00
|20130343|7638900851489|TRF|22/07/2024 00:00:00|TRF|30/10/2025 00:00:00
|20130350|18851019992171|BCN31105.CSV|31/10/2025 06:43:04||
|20130350|8851019210278|TRF|12/10/2025 00:00:00|TRF|30/10/2025 00:00:00
|20130350|8851019992174|BCN31105.CSV|31/10/2025 06:43:04||
|20130354|18994985000430|BCN31105.CSV|31/10/2025 06:43:04||
|20130354|8994985000433|TRF|21/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130374|8998127111117|TRF|25/08/2025 00:00:00|TRF|30/10/2025 00:00:00
|20130417|8997005542746|TRF|26/07/2024 00:00:00|TRF|30/10/2025 00:00:00
|20130428|042704|TRF|27/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130447|18995077600866|BCN31105.CSV|31/10/2025 06:43:04||
|20130447|8995077606472|TRF|15/06/2024 00:00:00|TRF|30/10/2025 00:00:00
|20130454|8992775005422|TRF|17/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130454|8992775005439|BCN31105.CSV|31/10/2025 06:43:04||
|20130478|18992856907178|BCN31105.CSV|31/10/2025 06:43:04||
|20130478|8992856907171|TRF|25/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130511|18998866203835|BCN31105.CSV|31/10/2025 06:43:04||
|20130511|8998866203838|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130518|0749921020956|TRF|17/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130519|18998866203804|BCN31105.CSV|31/10/2025 06:43:04||
|20130519|8998866203807|TRF|17/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130522|8997215820795|TRF|17/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130522|8997215820900|BCN31105.CSV|31/10/2025 06:43:04||
|20130527|18992727008942|BCN31105.CSV|31/10/2025 06:43:04||
|20130527|8992727008945|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130543|8998694100590|BCN31105.CSV|31/10/2025 06:43:04||
|20130543|8998694121021|TRF|24/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130547|18991001008098|BCN31105.CSV|31/10/2025 06:43:04||
|20130547|8991001008091|BCN31105.CSV|31/10/2025 06:43:04||
|20130547|8991001663467|TRF|24/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130555|8993175557351|TRF|24/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130555|8993175557368|BCN31105.CSV|31/10/2025 06:43:04||
|20130556|6947912670843|TRF|13/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130556|6947912713212|TRF|19/02/2025 00:00:00|TRF|30/10/2025 00:00:00
|20130571|18997017790132|BCN31105.CSV|31/10/2025 06:43:04||
|20130571|8997017791699|TRF|16/02/2024 00:00:00|TRF|30/10/2025 00:00:00
|20130634|8991906101811|TRF|27/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130634|8991906151816|BCN31105.CSV|31/10/2025 06:43:04||
|20130653|18992946523554|BCN31105.CSV|31/10/2025 06:43:04||
|20130653|8992946523557|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130656|18992946533676|BCN31105.CSV|31/10/2025 06:43:04||
|20130656|8992946533242|TRF|08/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130667|8992761002077|TRF|09/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130667|8992761003098|BCN31105.CSV|31/10/2025 06:43:04||
|20130706|08999999192327|BCN31105.CSV|31/10/2025 06:43:04||
|20130706|8999999578527|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130709|08999999182380|BCN31105.CSV|31/10/2025 06:43:04||
|20130709|8999999550639|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130710|08999999182359|BCN31105.CSV|31/10/2025 06:43:04||
|20130710|8999999535896|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130759|8994112481425|TRF|25/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130761|8994112481418|TRF|25/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130762|8994112481432|TRF|25/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130763|8998838310793|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130764|8993207223261|TRF|27/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130785|8999168211606|TRF|03/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130785|8999168212603|BCN31105.CSV|31/10/2025 06:43:04||
|20130790|18992946534123|BCN31105.CSV|31/10/2025 06:43:04||
|20130790|8992946533686|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130794|8993988090120|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130795|6920083001012|TRF|27/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130795|6920231121333|TRF|07/03/2025 00:00:00|TRF|30/10/2025 00:00:00
|20130801|8999988889030|BCN31105.CSV|31/10/2025 06:43:04||
|20130801|8999988889139|TRF|02/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130802|8997019432040|TRF|02/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130802|8997019432071|BCN31105.CSV|31/10/2025 06:43:04||
|20130803|8997019432057|TRF|02/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130803|8997019432088|BCN31105.CSV|31/10/2025 06:43:04||
|20130807|0089686043631|TRF|03/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130807|089686043631|TRF|03/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130807|10089686043638|BCN31105.CSV|31/10/2025 06:43:04||
|20130821|8853301011983|TRF|01/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130822|8853301011969|TRF|01/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130824|18992727007891|BCN31105.CSV|31/10/2025 06:43:04||
|20130824|8992727007894|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130829|18992959931391|BCN31105.CSV|31/10/2025 06:43:04||
|20130829|8992959931394|TRF|31/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130830|18992959931414|BCN31105.CSV|31/10/2025 06:43:04||
|20130830|8992959931417|TRF|31/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130840|8997217370649|TRF|28/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130840|8997217370656|BCN31105.CSV|31/10/2025 06:43:04||
|20130843|18993189387811|BCN31105.CSV|31/10/2025 06:43:04||
|20130843|8993189701122|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130846|1899259974398|BCN31105.CSV|31/10/2025 06:43:04||
|20130846|8992959974391|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130848|18992959974527|BCN31105.CSV|31/10/2025 06:43:04||
|20130848|8992959974520|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130850|18993189387828|BCN31105.CSV|31/10/2025 06:43:04||
|20130850|8993189701320|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130867|8994096226944|TRF|11/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130867|8994096226951|BCN31105.CSV|31/10/2025 06:43:04||
|20130868|8994096226968|TRF|11/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130868|8994096226975|BCN31105.CSV|31/10/2025 06:43:04||
|20130887|8994096227323|TRF|09/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130887|8994096227347|BCN31105.CSV|31/10/2025 06:43:04||
|20130888|8994096227330|TRF|09/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130888|8994096227354|BCN31105.CSV|31/10/2025 06:43:04||
|20130894|18991991704567|BCN31105.CSV|31/10/2025 06:43:04||
|20130894|8991991704560|TRF|14/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130895|18998866203859|BCN31105.CSV|31/10/2025 06:43:04||
|20130895|8998866203852|TRF|28/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131013|18997004301990|BCN31105.CSV|31/10/2025 06:43:04||
|20131013|8997004301993|TRF|17/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131019|4006333085222|TRF|14/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131022|18998866623985|BCN31105.CSV|31/10/2025 06:43:04||
|20131022|8998866623988|TRF|21/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131023|18998866623992|BCN31105.CSV|31/10/2025 06:43:04||
|20131023|8998866623995|TRF|21/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131028|18998866108826|BCN31105.CSV|31/10/2025 06:43:04||
|20131028|8998866108829|TRF|28/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131033|68997206772340|BCN31105.CSV|31/10/2025 06:43:04||
|20131033|8997206772348|TRF|04/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131035|18998866803639|BCN31105.CSV|31/10/2025 06:43:04||
|20131035|8998866803632|TRF|28/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131037|0089686732115|TRF|25/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131037|10089686732112|BCN31105.CSV|31/10/2025 06:43:04||
|20131047|18997232971081|BCN31105.CSV|31/10/2025 06:43:04||
|20131047|8997232971081|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131083|8994096227255|TRF|06/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131083|8994096227262|BCN31105.CSV|31/10/2025 06:43:04||
|20131098|18998866203880|BCN31105.CSV|31/10/2025 06:43:04||
|20131098|8998866203883|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131117|8885013131819|TRF|28/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131161|8992745705567|TRF|24/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131161|89927457055674|BCN31105.CSV|31/10/2025 06:43:04||
|20131212|8993207230115|TRF|30/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131214|18996001431075|BCN31105.CSV|31/10/2025 06:43:04||
|20131214|8996001431078|TRF|11/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131218|1899702187329|BCN31105.CSV|31/10/2025 06:43:04||
|20131218|8997021873114|TRF|11/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131218|8997021873121|BCN31105.CSV|31/10/2025 06:43:04||
|20131220|18998866808238|BCN31105.CSV|31/10/2025 06:43:04||
|20131220|8998866808231|TRF|11/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131221|18996001603465|BCN31105.CSV|31/10/2025 06:43:04||
|20131221|8996001603468|TRF|11/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131223|18998866623800|BCN31105.CSV|31/10/2025 06:43:04||
|20131223|8998866623803|TRF|11/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131224|18998866109236|BCN31105.CSV|31/10/2025 06:43:04||
|20131224|8998866109239|TRF|07/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131228|08999999189372|BCN31105.CSV|31/10/2025 06:43:04||
|20131228|8999999591502|TRF|10/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131253|8993137740272|TRF|05/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131278|8994096226340|TRF|11/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131278|8994096226357|BCN31105.CSV|31/10/2025 06:43:04||
|20131285|8992222093187|TRF|25/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131286|8992222093194|TRF|25/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131290|8997016100522|TRF|07/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131299|8993113365055|TRF|13/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131300|18992727008416|BCN31105.CSV|31/10/2025 06:43:04||
|20131300|8992727008419|TRF|27/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131301|8994096226364|TRF|11/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131301|8994096226371|BCN31105.CSV|31/10/2025 06:43:04||
|20131331|6922420472998|TRF|25/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131332|6922420473018|TRF|25/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131363|18998866502372|BCN31105.CSV|31/10/2025 06:43:04||
|20131363|8998866502375|TRF|26/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131365|18992745480508|BCN31105.CSV|31/10/2025 06:43:04||
|20131365|8992745480501|TRF|18/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131366|08999999191641|BCN31105.CSV|31/10/2025 06:43:04||
|20131366|8999999593285|TRF|18/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131370|8999909011083|TRF|27/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131370|8999909011090|BCN31105.CSV|31/10/2025 06:43:04||
|20131373|18996001401238|BCN31105.CSV|31/10/2025 06:43:04||
|20131373|8996001401231|TRF|25/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131374|18996001401245|BCN31105.CSV|31/10/2025 06:43:04||
|20131374|8996001401248|TRF|25/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131377|18991002135175|BCN31105.CSV|31/10/2025 06:43:04||
|20131377|8991002135178|TRF|27/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131391|039919|TRF|23/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131391|042466|TRF|07/08/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131391|042467|TRF|19/02/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131391|044344|TRF|07/08/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131391|044345|TRF|07/08/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131391|044349|TRF|07/08/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131391|044411|TRF|07/08/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131391|044429|TRF|07/08/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131391|044433|TRF|07/08/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131412|5051644116997|TRF|14/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131413|5051644116973|TRF|14/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131414|5051644117000|TRF|14/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131415|5051644116980|TRF|14/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131512|8997025201272|TRF|10/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131516|8994096227217|TRF|25/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131516|8994096227224|BCN31105.CSV|31/10/2025 06:43:04||
|20131518|18997233930671|BCN31105.CSV|31/10/2025 06:43:04||
|20131518|8997233930674|TRF|25/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131530|0089686060232|TRF|26/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131530|10089686060239|BCN31105.CSV|31/10/2025 06:43:04||
|20131556|8999909006942|TRF|26/02/2024 00:00:00|TRF|30/10/2025 00:00:00
|20131556|8999909006959|BCN31105.CSV|31/10/2025 06:43:04||
|20131556|8999909006973|BCN31105.CSV|31/10/2025 06:43:04||
|20131590|046138|TRF|24/02/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131617|8999999595586|TRF|26/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131625|8994096110397|BCN31105.CSV|31/10/2025 06:43:04||
|20131625|8994096227002|TRF|02/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131631|14987176031867|BCN31105.CSV|31/10/2025 06:43:04||
|20131631|4987176031860|TRF|03/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131631|4987176031877|BCN31105.CSV|31/10/2025 06:43:04||
|20131638|8029992310012|TRF|27/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131640|8994112712536|TRF|27/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131644|08999999200169|BCN31105.CSV|31/10/2025 06:43:04||
|20131644|8999999597764|TRF|02/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131658|8994112712543|TRF|02/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131668|8994096000094|TRF|10/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131668|8994096000100|BCN31105.CSV|31/10/2025 06:43:04||
|20131690|18998866626849|BCN31105.CSV|31/10/2025 06:43:04||
|20131690|8998866626842|TRF|10/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131693|8992857130905|TRF|01/07/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131699|6951144481146|TRF|02/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131716|8993481260143|TRF|05/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131721|8993002010950|TRF|12/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131730|18997204306740|BCN31105.CSV|31/10/2025 06:43:04||
|20131730|8997204306743|TRF|26/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131788|18998866109861|BCN31105.CSV|31/10/2025 06:43:04||
|20131788|8998866109864|TRF|10/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131789|8993334233690|TRF|15/09/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131789|8993334233881|BCN31105.CSV|31/10/2025 06:43:04||
|20131790|18998866627532|BCN31105.CSV|31/10/2025 06:43:04||
|20131790|8998866627535|TRF|13/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131791|8993334233706|TRF|15/09/2025 00:00:00|TRF|30/10/2025 00:00:00
|20131791|8993334233898|BCN31105.CSV|31/10/2025 06:43:04||
|20131792|18998866627525|BCN31105.CSV|31/10/2025 06:43:04||
|20131792|8998866627528|TRF|13/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131793|8997230801298|TRF|11/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131793|8997230801304|BCN31105.CSV|31/10/2025 06:43:04||
|20131800|8998989300421|TRF|14/11/2024 00:00:00|TRF|30/10/2025 00:00:00
|20131800|8998989400428|BCN31105.CSV|31/10/2025 06:43:04||
|20131802|8991102869874|BCN31105.CSV|31/10/2025 06:43:04||
|20131802|8991102923842|TRF|01/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131803|8998866109291|TRF|17/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131857|10099300117553|BCN31105.CSV|31/10/2025 06:43:04||
|20131857|8999898975809|TRF|25/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131858|10099400311271|BCN31105.CSV|31/10/2025 06:43:04||
|20131858|8999898975816|TRF|25/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131885|8994096110434|BCN31105.CSV|31/10/2025 06:43:04||
|20131885|8994096110441|TRF|24/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131886|8994096110458|BCN31105.CSV|31/10/2025 06:43:04||
|20131886|8994096110465|TRF|24/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131933|8993200668922|TRF|13/03/2024 00:00:00|TRF|30/10/2025 00:00:00
|20131933|8993200669011|BCN31105.CSV|31/10/2025 06:43:04||
|20131992|8991906101569|TRF|30/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20131992|8991906151564|BCN31105.CSV|31/10/2025 06:43:04||
|20131993|18993417307222|BCN31105.CSV|31/10/2025 06:43:04||
|20131993|8993417307225|TRF|23/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132006|8720689023139|TRF|25/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132056|0194735145195|TRF|25/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132099|08999999597771|BCN31105.CSV|31/10/2025 06:43:04||
|20132099|8999999597771|TRF|31/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132100|08999999198558|BCN31105.CSV|31/10/2025 06:43:04||
|20132100|8999999596095|TRF|31/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132100|8999999612658|TRF|01/07/2025 00:00:00|TRF|30/10/2025 00:00:00
|20132102|08999999196677|BCN31105.CSV|31/10/2025 06:43:04||
|20132102|8999999577421|TRF|31/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132105|8992802108089|TRF|02/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132105|8992802108140|BCN31105.CSV|31/10/2025 06:43:04||
|20132112|8993207223155|TRF|25/04/2025 00:00:00|TRF|30/10/2025 00:00:00
|20132112|8993207230030|BCN31105.CSV|31/10/2025 06:43:04||
|20132113|8993207223148|TRF|10/06/2025 00:00:00|TRF|30/10/2025 00:00:00
|20132113|8993207230023|BCN31105.CSV|31/10/2025 06:43:04||
|20132114|8993207223162|TRF|16/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132114|8993207230047|BCN31105.CSV|31/10/2025 06:43:04||
|20132149|8991102246859|BCN31105.CSV|31/10/2025 06:43:04||
|20132149|8991102246897|TRF|01/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132165|8997004325982|TRF|03/09/2024 00:00:00|TRF|30/10/2025 00:00:00
|20132246|8997230801311|TRF|31/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132246|8997230801328|BCN31105.CSV|31/10/2025 06:43:04||
|20132250|18998866203897|BCN31105.CSV|31/10/2025 06:43:04||
|20132250|8998866203890|TRF|01/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132254|6947912672380|TRF|01/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132321|8997235611540|TRF|07/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132329|18991002121093|BCN31105.CSV|31/10/2025 06:43:04||
|20132329|8991002121096|TRF|07/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132330|8885013132199|TRF|09/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132338|0089686040142|TRF|27/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132338|10089686040149|BCN31105.CSV|31/10/2025 06:43:04||
|20132339|0089686060256|TRF|27/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132339|10089686060253|BCN31105.CSV|31/10/2025 06:43:04||
|20132342|8999909012059|TRF|13/12/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132342|8999909012066|BCN31105.CSV|31/10/2025 06:43:04||
|20132345|8852756707045|TRF|27/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132345|8852756807042|BCN31105.CSV|31/10/2025 06:43:04||
|20132372|18993189387514|BCN31105.CSV|31/10/2025 06:43:04||
|20132372|8993189701153|TRF|27/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132418|8992796157322|TRF|21/07/2025 00:00:00|TRF|30/10/2025 00:00:00
|20132440|8997014050690|BCN31105.CSV|31/10/2025 06:43:04||
|20132440|8997014050706|TRF|27/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132442|18997204306764|BCN31105.CSV|31/10/2025 06:43:04||
|20132442|8997204306767|TRF|12/03/2024 00:00:00|TRF|30/10/2025 00:00:00
|20132462|8990021100556|TRF|13/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132476|8020122310018|TRF|14/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132477|8020122310025|TRF|14/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132492|18994907003280|BCN31105.CSV|31/10/2025 06:43:04||
|20132492|8994907002316|TRF|28/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132493|08999999199081|BCN31105.CSV|31/10/2025 06:43:04||
|20132493|8999999596521|TRF|27/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132494|18997232970050|BCN31105.CSV|31/10/2025 06:43:04||
|20132494|8997232970053|TRF|01/12/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132499|18994907003273|BCN31105.CSV|31/10/2025 06:43:04||
|20132499|8994907002309|TRF|04/01/2024 00:00:00|TRF|30/10/2025 00:00:00
|20132548|8991906101859|TRF|30/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132548|8991906151854|BCN31105.CSV|31/10/2025 06:43:04||
|20132549|8991926101082|TRF|11/12/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132549|8991926151124|BCN31105.CSV|31/10/2025 06:43:04||
|20132550|08999999200688|BCN31105.CSV|31/10/2025 06:43:04||
|20132550|8999999190637|BCN31105.CSV|31/10/2025 06:43:04||
|20132550|8999999592448|TRF|04/12/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132551|8991926101075|TRF|11/12/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132551|8991926151117|BCN31105.CSV|31/10/2025 06:43:04||
|20132553|6845153485151|TRF|20/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132553|6920082310009|TRF|20/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132576|042479|TRF|17/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132577|042482|TRF|17/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132578|042483|TRF|17/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132580|042489|TRF|17/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132581|042522|TRF|30/09/2025 00:00:00|TRF|30/10/2025 00:00:00
|20132581|044314|TRF|30/09/2025 00:00:00|TRF|30/10/2025 00:00:00
|20132582|042525|TRF|17/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132583|042486|TRF|17/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132593|042523|TRF|17/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132597|8991912101065|TRF|27/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20132597|8991912151060|BCN31105.CSV|31/10/2025 06:43:04||
|20132616|8992907996741|TRF|21/11/2023 00:00:00|TRF|30/10/2025 00:00:00
